Order No,Product Name,Retail Price,Order Quantity,Sub Total,Expected Sub Total,Difference,Passes Audit
6260-1,Colored Envelopes,$3.69,21.0,$39.82,$77.49,$-37.67,False
6260-1,Colored Push Pins,$1.81,15.0,$39.82,$27.15,$12.67,False
6260-1,Smiths SlimLine Pencil Sharpener,$11.97,24.0,$135.86,$287.28,$-151.42,False
6260-1,Colored Push Pins,$1.81,4.0,$39.82,$7.24,$32.58,False
6260-1,Colored Push Pins,$1.81,39.0,$39.82,$70.59,$-30.77,False
6260-1,Fluorescent Highlighters by DrawIt,$3.98,42.0,$64.83,$167.16,$-102.33,False
6260-1,Assorted Color Push Pins,$1.81,12.0,$17.28,$21.72,$-4.44,False
6260-1,Colored Push Pins,$1.81,4.0,$39.82,$7.24,$32.58,False
6260-1,Security-Tint Envelopes,$7.64,43.0,$114.86,$328.52,$-213.66,False
6260-1,Colored Push Pins,$1.81,7.0,$39.82,$12.67,$27.15,False
6260-1,Laser DVD-RAM discs,$35.41,18.0,$743.61,$637.38,$106.23,False
6260-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,40.0,$608.71,$895.20,$-286.49,False
6261-1,Beekin 105-Key Black Keyboard,$19.98,34.0,$464.12,$679.32,$-215.20,False
6261-1,Pizazz Drawing Pencil Set,$2.78,41.0,$188.96,$113.98,$74.98,False
6262-1,Apex Preferred Stainless Steel Scissors,$5.68,18.0,$129.00,$102.24,$26.76,False
6262-1,Apex Preferred Stainless Steel Scissors,$5.68,34.0,$131.04,$193.12,$-62.08,False
6263-1,Cando PC940 Copier,$449.99,43.0,"$12,999.75",$19349.57,$-6349.82,False
6263-1,Apex Preferred Stainless Steel Scissors,$5.68,14.0,$243.60,$79.52,$164.08,False
6264-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,49.0,$44.85,$398.86,$-354.01,False
6264-1,Artisan 487 Labels,$3.69,6.0,$4.44,$22.14,$-17.70,False
6264-1,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$1.95,30.0,$41.98,$58.50,$-16.52,False
6264-1,Apex Straight Scissors,$12.98,26.0,$167.62,$337.48,$-169.86,False
6264-1,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,$3.85,37.0,$44.85,$142.45,$-97.60,False
6265-1,Pizazz Drawing Pencil Set,$2.78,22.0,$138.18,$61.16,$77.02,False
6265-1,"Laser Neon Mac Format Diskettes, 10/Pack",$8.12,30.0,$142.36,$243.60,$-101.24,False
6265-1,PastelOcean Color Pencil Set,$19.84,7.0,$89.44,$138.88,$-49.44,False
6266-1,Smiths Standard Envelopes,$5.68,48.0,$136.13,$272.64,$-136.51,False
6266-1,Smiths General Use 3-Ring Binders,$1.88,7.0,$80.86,$13.16,$67.70,False
6266-1,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",$136.98,30.0,"$1,915.72",$4109.40,$-2193.68,False
6266-2,Binder Clips by OIC,$1.48,43.0,$4.44,$63.64,$-59.20,False
6266-2,Binder Clips by OIC,$1.48,23.0,$4.44,$34.04,$-29.60,False
6266-2,Binder Clips by OIC,$1.48,4.0,$5.44,$5.92,$-0.48,False
6270-1,Artisan 471 Labels,$2.88,23.0,$52.84,$66.24,$-13.40,False
6270-1,PastelOcean Color Pencil Set,$19.84,34.0,$277.08,$674.56,$-397.48,False
6270-1,Artisan Poly Binder Pockets,$3.58,34.0,$26.36,$121.72,$-95.36,False
6270-1,Apex Preferred Stainless Steel Scissors,$5.68,10.0,$220.20,$56.80,$163.40,False
6270-1,Smiths General Use 3-Ring Binders,$1.88,2.0,$16.68,$3.76,$12.92,False
6271-1,Laser DVD-RAM discs,$35.41,29.0,$799.20,$1026.89,$-227.69,False
6272-1,Smiths Gold Paper Clips,$2.98,6.0,$95.36,$17.88,$77.48,False
6272-1,Smiths Gold Paper Clips,$2.98,24.0,$99.38,$71.52,$27.86,False
6272-1,Smiths General Use 3-Ring Binders,$1.88,14.0,$64.00,$26.32,$37.68,False
6273-1,Self-Adhesive Ring Binder Labels,$3.52,21.0,$112.64,$73.92,$38.72,False
6273-1,Self-Adhesive Ring Binder Labels,$3.52,8.0,$112.64,$28.16,$84.48,False
6274-1,Apex Preferred Stainless Steel Scissors,$5.68,16.0,$249.20,$90.88,$158.32,False
6275-1,Pizazz Drawing Pencil Set,$2.78,31.0,$57.94,$86.18,$-28.24,False
6276-1,TechSavi Access Keyboard,$15.98,33.0,$699.30,$527.34,$171.96,False
6276-1,Colored Envelopes,$3.69,38.0,$169.74,$140.22,$29.52,False
6276-1,Colored Envelopes,$3.69,18.0,$169.74,$66.42,$103.32,False
6278-1,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,45.0,$129.60,$262.80,$-133.20,False
6278-1,Artisan Hanging File Binders,$5.98,32.0,$129.60,$191.36,$-61.76,False
6278-1,Pizazz Drawing Pencil Set,$2.78,10.0,$42.49,$27.80,$14.69,False
6278-1,Artisan Hi-Liter Fluorescent Desk Style Markers,$3.38,47.0,$129.60,$158.86,$-29.26,False
6278-1,"Smiths Premium Bright 1-Road , Risk Park",$44.97,10.0,$265.64,$449.70,$-184.06,False
6279-1,Apex Box Cutter Scissors,$10.23,1.0,$184.48,$10.23,$174.25,False
6279-1,Apex Preferred Stainless Steel Scissors,$5.68,22.0,$270.32,$124.96,$145.36,False
6279-1,Pizazz Colored Pencils,$2.94,23.0,$28.70,$67.62,$-38.92,False
6280-1,Aluminum Document Frame,$12.22,40.0,$562.12,$488.80,$73.32,False
6280-1,Binder Posts,$5.74,8.0,$462.40,$45.92,$416.48,False
6280-1,Artisan Printable Repositionable Plastic Tabs,$8.60,29.0,$22.80,$249.40,$-226.60,False
6280-1,"24 Capacity Maxi Data Binder Racks, Pearl",$210.55,7.0,$842.20,$1473.85,$-631.65,False
6280-1,12 Colored Short Pencils,$2.60,41.0,$28.76,$106.60,$-77.84,False
6280-1,Binder Clips by OIC,$1.48,50.0,$46.00,$74.00,$-28.00,False
6280-1,Aluminum Document Frame,$12.22,47.0,$623.32,$574.34,$48.98,False
6280-1,HFX LaserJet 3310 Copier,$599.99,35.0,$81.47,$20999.65,$-20918.18,False
6280-1,"24 Capacity Maxi Data Binder Racks, Pearl",$210.55,24.0,$743.51,$5053.20,$-4309.69,False
6280-2,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,17.0,$28.64,$99.28,$-70.64,False
6280-2,Artisan Hanging File Binders,$5.98,39.0,$28.64,$233.22,$-204.58,False
6280-2,Artisan Poly Binder Pockets,$3.58,46.0,$28.64,$164.68,$-136.04,False
6280-2,Artisan Poly Binder Pockets,$3.58,8.0,$28.64,$28.64,$0.00,True
6280-2,Apex Straight Scissors,$12.98,25.0,$562.12,$324.50,$237.62,False
6281-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,39.0,$296.84,$872.82,$-575.98,False
6282-1,Smiths General Use 3-Ring Binders,$1.88,43.0,$62.04,$80.84,$-18.80,False
6282-1,Artisan 474 Labels,$2.88,29.0,$43.56,$83.52,$-39.96,False
6282-1,Apex Preferred Stainless Steel Scissors,$5.68,5.0,$236.80,$28.40,$208.40,False
6283-1,12 Colored Short Pencils,$2.60,24.0,$64.92,$62.40,$2.52,False
6283-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,45.0,$59.74,$366.30,$-306.56,False
6283-1,Self-Adhesive Ring Binder Labels,$3.52,21.0,$70.64,$73.92,$-3.28,False
6284-1,Binder Posts,$5.74,25.0,$335.46,$143.50,$191.96,False
6284-1,Wirebound Voice Message Log Book,$4.76,7.0,$246.68,$33.32,$213.36,False
6284-1,Artisan Hi-Liter Fluorescent Desk Style Markers,$3.38,19.0,$42.86,$64.22,$-21.36,False
6284-1,DrawIt Colored Pencils,$9.11,8.0,$146.00,$72.88,$73.12,False
6285-1,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$3.26,3.0,$72.54,$9.78,$62.76,False
6285-1,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,6.0,$43.36,$35.04,$8.32,False
6285-1,Artisan Hanging File Binders,$5.98,25.0,$236.16,$149.50,$86.66,False
6285-1,Artisan Heavy-Duty EZD  Binder With Locking Rings,$5.58,34.0,$72.54,$189.72,$-117.18,False
6286-1,Bagged Rubber Bands,$1.26,46.0,$21.80,$57.96,$-36.16,False
6286-1,Apex Straight Scissors,$12.98,37.0,$220.50,$480.26,$-259.76,False
6286-1,Economy Binders,$2.08,50.0,$36.89,$104.00,$-67.11,False
6288-1,3Max Organizer Strips,$5.40,3.0,$262.08,$16.20,$245.88,False
6288-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,41.0,$89.30,$1498.55,$-1409.25,False
6288-1,OIC Thumb-Tacks,$1.14,42.0,$22.80,$47.88,$-25.08,False
6288-2,OCColor Flip,$3.28,32.0,$22.80,$104.96,$-82.16,False
6290-1,29 Capacity Maxi Data Pinder Labels,$3.52,6.0,$844.20,$21.12,$823.08,False
6290-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,22.0,$879.12,$804.10,$75.02,False
6290-1,"24 Capacity Maxi Data Binder Racks, Pearl",$210.55,18.0,$842.20,$3789.90,$-2947.70,False
6290-1,Alto Memo Cubes,$5.18,43.0,$128.52,$222.74,$-94.22,False
6291-1,Self-Adhesive Ring Binder Labels,$3.52,35.0,$147.94,$123.20,$24.74,False
6291-1,Pizazz Drawing Pencil Set,$2.78,45.0,$191.42,$125.10,$66.32,False
6291-1,TechSavi Access Keyboard,$15.98,50.0,$407.20,$799.00,$-391.80,False
6291-1,Smiths Standard Envelopes,$5.68,29.0,$193.12,$164.72,$28.40,False
6291-1,PastelOcean Color Pencil Set,$19.84,25.0,$189.84,$496.00,$-306.16,False
6292-1,Artisan Printable Repositionable Plastic Tabs,$8.60,37.0,$43.98,$318.20,$-274.22,False
6293-1,Self-Adhesive Ring Binder Labels,$3.52,49.0,$147.84,$172.48,$-24.64,False
6293-1,Self-Adhesive Ring Binder Labels,$3.52,37.0,$147.84,$130.24,$17.60,False
6293-1,Self-Adhesive Ring Binder Labels,$3.52,34.0,$147.84,$119.68,$28.16,False
6293-1,Apex Straight Scissors,$12.98,46.0,$261.00,$597.08,$-336.08,False
6293-1,Smiths Bulldog Clip,$3.78,8.0,$138.52,$30.24,$108.28,False
6293-1,Self-Adhesive Ring Binder Labels,$3.52,33.0,$147.84,$116.16,$31.68,False
6293-1,Self-Adhesive Removable Labels,$3.15,21.0,$147.84,$66.15,$81.69,False
6293-1,Self-Adhesive Ring Binder Labels,$3.52,25.0,$147.84,$88.00,$59.84,False
6293-1,12 Colored Short Pencils,$2.60,45.0,$28.60,$117.00,$-88.40,False
6293-1,TechSavi Access Keyboard,$15.98,2.0,$114.86,$31.96,$82.90,False
6294-1,Artisan 479 Labels,$2.61,8.0,$41.34,$20.88,$20.46,False
6294-1,Smiths Colored Interoffice Envelopes,$30.98,12.0,"$1,212.73",$371.76,$840.97,False
6294-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,7.0,$246.24,$51.10,$195.14,False
6295-1,Economy Binders,$2.08,35.0,$89.44,$72.80,$16.64,False
6295-1,Economy Binders,$2.08,39.0,$89.44,$81.12,$8.32,False
6295-1,Artisan 487 Labels,$3.69,8.0,$143.64,$29.52,$114.12,False
6295-1,DrawIt Colored Pencils,$9.11,28.0,$84.36,$255.08,$-170.72,False
6295-1,Apex Straight Scissors,$12.98,37.0,$429.44,$480.26,$-50.82,False
6295-1,Economy Binders,$2.08,19.0,$89.44,$39.52,$49.92,False
6295-1,Economy Binders,$2.08,11.0,$89.34,$22.88,$66.46,False
6295-1,Economy Binders,$2.08,21.0,$89.44,$43.68,$45.76,False
6295-1,Economy Binders,$2.08,39.0,$89.44,$81.12,$8.32,False
6295-1,Economy Binders,$2.08,40.0,$89.44,$83.20,$6.24,False
6295-1,Economy Binders,$2.08,39.0,$89.44,$81.12,$8.32,False
6295-1,Economy Binders,$2.08,37.0,$89.44,$76.96,$12.48,False
6295-1,Pizazz Colored Pencils,$2.94,30.0,$91.52,$88.20,$3.32,False
6295-1,Economy Binders,$2.08,48.0,$89.44,$99.84,$-10.40,False
6295-1,Smiths General Use 3-Ring Binders,$1.88,35.0,$87.10,$65.80,$21.30,False
6295-1,Smiths General Use 3-Ring Binders,$1.88,45.0,$70.94,$84.60,$-13.66,False
6295-1,12 Colored Short Pencils,$2.60,19.0,$65.32,$49.40,$15.92,False
6295-1,Pizazz Colored Pencils,$2.94,3.0,$93.52,$8.82,$84.70,False
6296-1,Smiths General Use 3-Ring Binders,$1.88,22.0,$63.88,$41.36,$22.52,False
6296-1,Artisan Legal 4-Ring Binder,$20.98,22.0,$299.30,$461.56,$-162.26,False
6297-1,Pizazz Drawing Pencil Set,$2.78,8.0,$163.98,$22.24,$141.74,False
6297-1,Artisan 479 Labels,$2.61,29.0,$143.68,$75.69,$67.99,False
6297-2,Smiths Bulldog Clip,$3.78,20.0,$106.84,$75.60,$31.24,False
6298-1,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,42.0,$153.08,$245.28,$-92.20,False
6298-1,Pizazz Colored Pencils,$2.94,6.0,$91.14,$17.64,$73.50,False
6298-1,Pizazz Drawing Pencil Set,$2.78,40.0,$44.84,$111.20,$-66.36,False
6298-1,Smiths SlimLine Pencil Sharpener,$11.97,24.0,$564.56,$287.28,$277.28,False
6299-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,38.0,$269.00,$277.40,$-8.40,False
6299-1,Apex Straight Scissors,$12.98,19.0,$205.31,$246.62,$-41.31,False
6299-1,Apex Preferred Stainless Steel Scissors,$5.68,8.0,$256.68,$45.44,$211.24,False
6299-1,Pizazz Drawing Pencil Set,$2.78,22.0,$236.04,$61.16,$174.88,False
6299-1,Lumi Crayons,$9.85,8.0,$248.20,$78.80,$169.40,False
6299-1,Binder Posts,$5.74,50.0,$165.76,$287.00,$-121.24,False
6300-1,Alto Memo Cubes,$5.18,41.0,$62.30,$212.38,$-150.08,False
6300-1,Aluminum Document Frame,$12.22,48.0,$40.30,$586.56,$-546.26,False
6300-1,Aluminum Document Frame,$12.22,44.0,$122.20,$537.68,$-415.48,False
6300-1,TechSavi Access Keyboard,$15.98,38.0,$639.20,$607.24,$31.96,False
6300-1,Cando PC940 Copier,$449.99,38.0,"$3,698.60",$17099.62,$-13401.02,False
6301-1,Ames Color-File Green Diamond Border X-ray Mailers,$83.98,42.0,"$3,863.08",$3527.16,$335.92,False
6301-1,Ames Color-File Green Diamond Border X-ray Mailers,$83.98,48.0,"$3,739.68",$4031.04,$-291.36,False
6301-1,Adesso Programmable 142-Key Keyboard,$152.48,18.0,"$3,863.18",$2744.64,$1118.54,False
6302-1,Artisan Poly Binder Pockets,$3.58,23.0,$138.48,$82.34,$56.14,False
6302-1,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,50.0,$52.74,$213.00,$-160.26,False
6302-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,30.0,"$1,663.52",$1042.80,$620.72,False
6302-1,HFX 6S Scientific Calculator,$12.99,27.0,"$2,442.96",$350.73,$2092.23,False
6302-1,Artisan 478 Labels,$4.91,12.0,$11.08,$58.92,$-47.84,False
6302-1,Pizazz Colored Pencils,$2.94,43.0,$51.82,$126.42,$-74.60,False
6302-1,UGen Ultra Professional Cordless Optical Suite,$300.97,37.0,"$5,099.53",$11135.89,$-6036.36,False
6302-1,Economy Rollaway Files,$165.20,42.0,"$1,643.78",$6938.40,$-5294.62,False
6302-1,TechSavi Internet Navigator Keyboard,$30.98,8.0,$132.40,$247.84,$-115.44,False
6302-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,43.0,"$1,633.72",$1494.68,$139.04,False
6302-1,TechSavi Cordless Elite Duo,$100.98,22.0,"$1,653.22",$2221.56,$-568.34,False
6302-1,Binder Clips by OIC,$1.48,9.0,$35.70,$13.32,$22.38,False
6302-1,Multimedia Mailers,$162.93,13.0,"$4,465.64",$2118.09,$2347.55,False
6303-1,Artisan 479 Labels,$2.61,32.0,$159.64,$83.52,$76.12,False
6303-1,Alto Memo Cubes,$5.18,39.0,$10.89,$202.02,$-191.13,False
6303-1,Smiths SlimLine Pencil Sharpener,$11.97,36.0,$470.52,$430.92,$39.60,False
6303-1,TechSavi Access Keyboard,$15.98,22.0,"$1,079.62",$351.56,$728.06,False
6303-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,19.0,$10.99,$206.91,$-195.92,False
6303-1,Artisan 479 Labels,$2.61,42.0,$35.44,$109.62,$-74.18,False
6303-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,42.0,$10.89,$457.38,$-446.49,False
6303-1,TypeRight Side-Opening Peel & Seel Expanding Envelopes,$90.48,44.0,"$2,506.38",$3981.12,$-1474.74,False
6303-1,Binding Machine Supplies,$29.17,34.0,$46.96,$991.78,$-944.82,False
6303-1,Alto Memo Cubes,$5.18,27.0,$10.89,$139.86,$-128.97,False
6303-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,34.0,$10.89,$370.26,$-359.37,False
6304-1,Cando S750 Color Inkjet Printer,$120.97,50.0,"$3,764.68",$6048.50,$-2283.82,False
6304-1,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",$136.98,32.0,"$6,509.85",$4383.36,$2126.49,False
6304-1,Adesso Programmable 142-Key Keyboard,$152.48,41.0,"$6,732.32",$6251.68,$480.64,False
6304-1,HFX LaserJet 3310 Copier,$599.99,10.0,"$2,759.32",$5999.90,$-3240.58,False
6304-1,Adesso Programmable 142-Key Keyboard,$152.48,49.0,"$6,534.62",$7471.52,$-936.90,False
6305-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,32.0,"$1,650.32",$1112.32,$538.00,False
6305-1,HFX 6S Scientific Calculator,$12.99,35.0,"$1,663.45",$454.65,$1208.80,False
6305-1,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",$3.26,19.0,$38.00,$61.94,$-23.94,False
6305-1,Smiths General Use 3-Ring Binders,$1.88,23.0,$41.66,$43.24,$-1.58,False
6305-1,HFX 6S Scientific Calculator,$12.99,48.0,"$4,373.58",$623.52,$3750.06,False
6305-1,Pizazz Drawing Pencil Set,$2.78,22.0,$48.75,$61.16,$-12.41,False
6305-1,Artisan Binder Labels,$3.89,47.0,$80.88,$182.83,$-101.95,False
6306-1,300 Series Non-Flip,$155.99,11.0,"$4,421.74",$1715.89,$2705.85,False
6306-1,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,44.0,$21.60,$187.44,$-165.84,False
6306-1,UGen Ultra Cordless Optical Suite,$100.97,14.0,"$2,709.92",$1413.58,$1296.34,False
6306-1,Assorted Color Push Pins,$1.81,20.0,$22.10,$36.20,$-14.10,False
6306-1,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,23.0,$21.30,$97.98,$-76.68,False
6306-1,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,43.0,$21.30,$183.18,$-161.88,False
6306-1,Cando PC940 Copier,$449.99,48.0,"$4,200.90",$21599.52,$-17398.62,False
6306-1,Cando PC940 Copier,$449.99,37.0,"$1,059.77",$16649.63,$-15589.86,False
6309-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,10.0,"$1,578.74",$359.40,$1219.34,False
6309-1,Artisan Reinforcements for Hole-Punch Pages,$1.98,48.0,$57.93,$95.04,$-37.11,False
6309-1,Pizazz Colored Pencils,$2.94,3.0,$52.92,$8.82,$44.10,False
6309-1,Pizazz Colored Pencils,$2.94,35.0,$63.32,$102.90,$-39.58,False
6309-1,Artisan 478 Labels,$4.91,50.0,$28.96,$245.50,$-216.54,False
6309-1,UGen Ultra Cordless Optical Suite,$100.97,20.0,"$1,705.68",$2019.40,$-313.72,False
6309-1,UGen Ultra Cordless Optical Suite,$100.97,39.0,"$4,292.70",$3937.83,$354.87,False
6311-1,TechSavi Cordless Navigator Duo,$80.98,41.0,"$1,099.84",$3320.18,$-2220.34,False
6311-1,Apex Office Executive Series Stainless Steel Trimmers,$8.57,42.0,$204.84,$359.94,$-155.10,False
6311-1,Apex Design Stainless Steel Bent Scissors,$6.84,44.0,$206.82,$300.96,$-94.14,False
6312-1,Apex Box Cutter Scissors,$10.23,23.0,$399.60,$235.29,$164.31,False
6312-1,Artisan 48 Labels,$6.30,26.0,$165.75,$163.80,$1.95,False
6312-1,Apex Forged Steel Scissors with Black Enamel Handles,$9.31,29.0,$205.69,$269.99,$-64.30,False
6312-1,Adesso Programmable 142-Key Keyboard,$152.48,50.0,"$3,866.48",$7624.00,$-3757.52,False
6312-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,31.0,$192.84,$337.59,$-144.75,False
6313-1,TechSavi Internet Navigator Keyboard,$30.98,6.0,$743.52,$185.88,$557.64,False
6313-1,TechSavi Internet Navigator Keyboard,$30.98,38.0,$743.52,$1177.24,$-433.72,False
6313-1,TechSavi Internet Navigator Keyboard,$30.98,8.0,$743.52,$247.84,$495.68,False
6313-1,TechSavi Internet Navigator Keyboard,$30.98,33.0,$743.52,$1022.34,$-278.82,False
6313-1,TechSavi Internet Navigator Keyboard,$30.98,37.0,$743.52,$1146.26,$-402.74,False
6313-1,TechSavi Access Keyboard,$15.98,50.0,$894.12,$799.00,$95.12,False
6313-1,"Message Book, One Form per Page",$3.71,38.0,$25.72,$140.98,$-115.26,False
6314-1,Artisan 479 Labels,$2.61,22.0,$51.93,$57.42,$-5.49,False
6314-1,Smiths Colored Interoffice Envelopes,$30.98,32.0,"$1,069.29",$991.36,$77.93,False
6314-1,Artisan 48 Labels,$6.30,34.0,$106.82,$214.20,$-107.38,False
6314-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,28.0,$743.52,$1023.40,$-279.88,False
6314-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,37.0,$369.60,$1286.12,$-916.52,False
6315-1,Colored Envelopes,$3.69,22.0,$93.26,$81.18,$12.08,False
6316-1,Steady Pocket Accent Highlighters,$1.60,25.0,$83.12,$40.00,$43.12,False
6316-1,Cando PC940 Copier,$449.99,50.0,"$3,385.24",$22499.50,$-19114.26,False
6318-1,Smiths Standard Envelopes,$5.68,8.0,$263.64,$45.44,$218.20,False
6319-1,Apex Preferred Stainless Steel Scissors,$5.68,8.0,$239.60,$45.44,$194.16,False
6319-1,"Artisan Heavy-Duty EZD  Binder With Locking Rings, Label Holders",$7.30,16.0,$246.18,$116.80,$129.38,False
6319-1,Artisan 481 Labels,$3.08,30.0,$33.88,$92.40,$-58.52,False
6319-1,Artisan 481 Labels,$3.08,24.0,$33.36,$73.92,$-40.56,False
6319-1,Apex Preferred Stainless Steel Scissors,$5.68,8.0,$231.80,$45.44,$186.36,False
6320-1,Artisan 474 Labels,$2.88,50.0,$23.76,$144.00,$-120.24,False
6320-1,Smiths Bulldog Clip,$3.78,22.0,$134.16,$83.16,$51.00,False
6320-1,Artisan 474 Labels,$2.88,7.0,$137.48,$20.16,$117.32,False
6320-1,OIC Thumb-Tacks,$1.14,10.0,$3.42,$11.40,$-7.98,False
6320-1,Artisan 478 Labels,$4.91,26.0,$25.72,$127.66,$-101.94,False
6320-1,OIC Thumb-Tacks,$1.14,34.0,$3.42,$38.76,$-35.34,False
6320-1,OIC Thumb-Tacks,$1.14,5.0,$3.42,$5.70,$-2.28,False
6320-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,33.0,$23.80,$93.72,$-69.92,False
6321-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,29.0,$25.56,$82.36,$-56.80,False
6321-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,27.0,$25.56,$76.68,$-51.12,False
6321-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,14.0,$25.56,$39.76,$-14.20,False
6321-1,Smiths Colored Interoffice Envelopes,$30.98,40.0,$661.30,$1239.20,$-577.90,False
6321-1,TechSavi Access Keyboard,$15.98,3.0,$479.40,$47.94,$431.46,False
6321-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,42.0,$25.56,$119.28,$-93.72,False
6321-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,4.0,$25.56,$11.36,$14.20,False
6321-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,18.0,$25.56,$51.12,$-25.56,False
6321-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,27.0,$25.56,$76.68,$-51.12,False
6322-1,Artisan 481 Labels,$3.08,7.0,$163.72,$21.56,$142.16,False
6322-1,Adesso Programmable 142-Key Keyboard,$152.48,10.0,"$1,829.76",$1524.80,$304.96,False
6322-1,Artisan 481 Labels,$3.08,2.0,$116.88,$6.16,$110.72,False
6322-1,Colored Envelopes,$3.69,18.0,$246.18,$66.42,$179.76,False
6322-1,Artisan 474 Labels,$2.88,50.0,$13.86,$144.00,$-130.14,False
6322-1,Artisan 474 Labels,$2.88,18.0,$63.40,$51.84,$11.56,False
6322-1,Bagged Rubber Bands,$1.26,13.0,$20.80,$16.38,$4.42,False
6323-1,Unpadded Memo Slips,$3.98,19.0,$23.32,$75.62,$-52.30,False
6324-1,Smiths Bulldog Clip,$3.78,32.0,$123.98,$120.96,$3.02,False
6324-1,Artisan 48 Labels,$6.30,37.0,$242.18,$233.10,$9.08,False
6324-1,Artisan 481 Labels,$3.08,44.0,$215.20,$135.52,$79.68,False
6324-1,Binder Posts,$5.74,17.0,$41.62,$97.58,$-55.96,False
6324-1,Artisan 48 Labels,$6.30,15.0,$246.16,$94.50,$151.66,False
6324-1,Pizazz Drawing Pencil Set,$2.78,19.0,$72.30,$52.82,$19.48,False
6324-1,Artisan 481 Labels,$3.08,33.0,$19.92,$101.64,$-81.72,False
6324-1,Wirebound Voice Message Log Book,$4.76,15.0,$42.44,$71.40,$-28.96,False
6324-1,Artisan 481 Labels,$3.08,14.0,$11.28,$43.12,$-31.84,False
6325-1,Smiths General Use 3-Ring Binders,$1.88,41.0,$35.20,$77.08,$-41.88,False
6325-1,Adesso Programmable 142-Key Keyboard,$152.48,24.0,"$5,641.76",$3659.52,$1982.24,False
6325-1,PastelOcean Color Pencil Set,$19.84,49.0,"$1,007.53",$972.16,$35.37,False
6325-1,Pizazz Colored Pencils,$2.94,22.0,$67.36,$64.68,$2.68,False
6325-1,Office Shears by Apex,$2.08,50.0,$63.56,$104.00,$-40.44,False
6325-1,12 Colored Short Pencils,$2.60,45.0,$73.78,$117.00,$-43.22,False
6325-1,Steady Pocket Accent Highlighters,$1.60,34.0,$73.82,$54.40,$19.42,False
6325-1,HFX LaserJet 3310 Copier,$599.99,37.0,"$27,599.54",$22199.63,$5399.91,False
6325-2,Laser DVD-RAM discs,$35.41,12.0,"$1,062.30",$424.92,$637.38,False
6325-2,Laser DVD-RAM discs,$35.41,15.0,"$1,062.30",$531.15,$531.15,False
6326-1,MalayichSavi Cordless Navigator Duo,$80.98,8.0,$35.44,$647.84,$-612.40,False
6326-1,Steady Pocket Accent Highlighters,$1.60,50.0,$66.06,$80.00,$-13.94,False
6326-1,Smiths Gold Paper Clips,$2.98,31.0,$83.76,$92.38,$-8.62,False
6326-1,Artisan 481 Labels,$3.08,15.0,$7.92,$46.20,$-38.28,False
